title,writers
불면증남자 x 기면증여자 [단행본],반숙이
세자빈 다이어리 [단행본],이로라
무림사계 [단행본],한상운
시크 블루 [단행본],K.동은
강호질풍전 [단행본],취룡
얼라이브 [단행본],노쓰우드
"안녕, 그 시절의 모든 것",방이연
도깨비 각시(개정판) 3 : 특별편 [단행본],"정연주, 채유정"
도깨비 각시(개정판) [단행본],"정연주, 채유정"
프로게이머 노블레스 [단행본],임동욱
자베스 [단행본],현민
극양극혈 [단행본],유진산
고스트아머 [단행본],유진산
낭인무적 [단행본],김한승
신존 [단행본],김한승
Bella (벨라) [단행본],mattina
사랑하고 싶어서 [단행본],스노우
화도 : 잊지 못한 남자 [단행본],서영우
정령왕을 닮은 정령사 [단행본],청성
미스터리 사건팀 B2F,성연
사기의 신 [단행본],차새
사랑을 돌아보다 [단행본],정희경
달콤하지 않아도 괜찮아 [단행본],언재호야&윤난
K&J [단행본],언재호야
이 사랑은 죄가 된다 [단행본],미도 시키
사랑은 알몸으로 시작하자 [단행본],미도 시키
차가운 심장의 고백 [단행본],퍼플초이
몽리 [단행본],이지영
브레이브 하트 [단행본],성희
은밀한 밤의 오피스 [단행본],장현미(현미짱)
네가 탐이나 [단행본],지오(Jio)
당신이 사는 세계,소노율
화랑대역을 아시나요? [단행본],서영우
결혼해주오(무삭제 연재본) [단행본],김진주
꽃샘추위 [단행본],은유
너만을 갖고 탐하고 [단행본],이 영
STAR WARS(스타 워즈) [단행본],선우
영원도 부족한 사랑 [단행본],밸 대니얼스
자꾸생각나 [단행본],세마즈in150
그녀의 안식처 [단행본],루시 먼로
아내의 유혹 [단행본],재클린 베어드
더티 섹시 머니 [단행본],린 레이 해리스
달달함이 필요해 [단행본],세마즈 in 150
우울한 사랑 [단행본],메치 힝글
지극히 개인적인 연애관 [단행본],컬툰스토리
사랑을 향한 질주 [단행본],로빈 그래디
세인트가의 마지막 독신남 [단행본],캐롤 모티머
노을이 질 무렵 [단행본],바바라 헤네이
기적의 램프 [단행본],리타 클레이 에스트라다
달콤한 말다툼 [단행본],니콜라 마시
은 비서의 이중생활 [단행본],화련
기다리는 남자 [단행본],엄숙영
흥분이 [단행본],하늘별
별애(別愛) [단행본],탄실
절대무적검,행호사
레전드 오브 레전드(LOL),다원
책 속으로(외전) [단행본],작은 세계수
수 비뇨기과 닥터 조 [단행본],장윤지
친구의 고백 [단행본],반해수
그들에겐 주의가 필요해 [단행본],루영
달이 유혹하네 [합본] [단행본],반헤
바람과 촛불 [단행본],정현웅
사선의 변주곡,김승규
다이아몬드 다이어터 [단행본],잔흔이
조금 더 깊은 사랑 [단행본],김민선
썬더버드 [단행본],박재학
코리언 타이거,진필명
공대의 자유 [단행본],지원모
기적을 보다 [단행본],서혜은(아홉시)
은밀한 결혼 [단행본],남현서
God Bless You (신의 말씀대로) [단행본],우사타로
그 녀석과 나의 긴 하루 [단행본],미츠키 아마네
영세무적,황보세준
스폰서 재벌 암살사건 [단행본],정현웅
바늘꽃 연가 [단행본],정현웅
음자의 필살기 [단행본],정현웅
내가 만난 숫처녀 [단행본],정현웅
소림지사 [단행본],이령
늪에 빠진 사랑,국희
지독한 녀석,몽천사
끝내주는 조상 탓,고인돌
에뜨랑제(개정판) [단행본],요삼
메트로 2033 유니버스 [단행본],세르게이 안토노프
밉다. 밉고 미워서…… [단행본],손희숙
빈껍데기 소녀 - 블랙 라벨 클럽 016 [단행본],이제언
summer vacation [단행본],메테오
한밤이 지나면 [단행본],미유동
화산신검 [단행본],한유림
뱀파이어 로맨스 [단행본],홍반야
개척자,강준현
처음 뵙겠습니다. 네 주인입니다.,비보호
통제 불능 남녀 (무삭제판) [단행본],은여경
슈가링스 (Sugarrings) [BL] [단행본],시가츠
은밀한 유산 [단행본],트리플베리
우리 아저씨 [단행본],"다형, 호엔리"
다향 (多香) [단행본],최명렬
꽃선비열애사,"김정화(카밀), kira"
차원관리자 : 새로운 세계 [단행본],시우
비밀의 정각 [단행본],독고마리
요괴의 후견인 [단행본],봄나
처린애사 [단행본],제이영
상사화 (외전) [단행본],느루
무당태극권 [단행본],이령
서른 살,비목
오늘부터 안녕 [단행본],루나 & n.e.m
개 같은 너 [단행본],차종혜
짙은 갈증 [단행본],유재희
겟하고 싶은 남자 킵하고 싶은 여자 [단행본],레드향
레이드 커맨더 [단행본],산호초
레전드 플레이어 [단행본],서은결
레벨99 천공의 탑 [단행본],지하™
집을 빌려주세요,퓨어안
"웬디의 꽃집에 오지 마세요 1,2 - 블랙 라벨 클럽 015 [단행본]",김지서
보법무적 [단행본],일륜
미스 꽃다발 [단행본],하영
Immortal Walker,A사과
야담서생 (개정증보판) [단행본],전혜진
시크릿 가이 (Secret Guy) [단행본],김양희
네버 엔딩 (Never Ending) [단행본],LYNN
내 나무,"정경윤, DK"
컴퓨터 천재 [단행본],한광수
세운대학병원 (외전) [단행본],반해
김 도령의 은밀한 사생활 (외전) [단행본],서이나
공간을 지배하는 자 [단행본],문지기
나 항상 그대를 [단행본],유수경
블루문,멜리사
너니까,해님
은밀한 밤의 오피스,"장현미(현미짱), 나유타"
미스태리의 남자,그린비a
내가 만약 결혼을 하게 된다면 [단행본],마미
"그대, 나에게 길들여지리라 [단행본]",Orchestra
"안녕, 그 시절의 모든 것 [단행본]",방이연
늪에 핀 꽃 [단행본],한다솜
드림 인비테이션,일필(一筆)
혈제 [원제 : 타이라누스] [단행본],도유
마법일기 [단행본],도유
리스타트 [단행본],도유
도서관의 유령 [단행본],도유
백야쟁천 [단행본],천봉
절대무황 [단행본],맹세
부숴버리다 (외전) [단행본],윤경민(로일)
용사님은 샐러리맨 [단행본],깃털펜
폭군전생 [단행본],천랑성
그 남자의 징크스 [단행본],미래인
탐닉 [단행본],별찌돌
연인의 반격(무삭제 연재본) [단행본],화니
심장의 주인 [단행본],유수경
레전드 플레이어,서은결
골든타임,정용(正龍)
진노의 날 (Dies irae) [단행본],송진용
꿈을 찾아 왔단다,고영빈
"욕망, 너를 원하다 [단행본]",김희선
"체포하라, 고구마!!",정서
잃어버린 추억 [단행본],하늘별
연애할까요,향기바람이
루스전기 (군대리아 땡보직) [단행본],고주진
프라블럼 (Problem) [단행본],최정화(령후)
히든 플레이어 [단행본],비츄
로맨스 in girl(쌍둥이 시리즈2) [단행본],유월향
상냥한 지배자 [단행본],이효진
최강의 포수 [단행본],기발한
관상왕의 1번 룸,가프
친구의 동생 (무삭제판) [단행본],지옥에서온아내
마음도둑 [단행본],지옥에서 온 아내
그대와 눈물을 맞추다,앨리스제이
레벨99 천공의 탑,지하™
이 남자를 꼬셔라,쉼
"나한테 키스하지 마, 제발 [단행본]",유하민
난중연인(亂中戀人) [단행본],도경
무백 [단행본],일륜
그래도 사랑한다면 [단행본],무료한나날
화양옥 스캔들 [단행본],쏘쏘파탈
크러쉬(crush) [단행본],문순
콘판나 (Con Panna) [단행본],진양
친구네 집에 갔는데 친구는 없고 (개정증보판) [단행본],신해영
황자의 비밀정원 [단행본],카페인
진삼 [단행본],나재륜
스타루비 : 소원을 들어주는 남자,예규연
벌거벗은 이사님,허정인
오늘부터 안녕,루나 & n.e.m
공녀,김미혜
스펙테이터 [연재 판타지],약먹은인삼
Lie To Me,윤연주 영어샘
위닝,정주(丁柱)
어느 특별한 인연,정한희
하얀 로냐프강 [개정판] [단행본],이상균
불편한 관계 (15세 개정판) [단행본],서정윤
신화아랑뎐 [단행본],김해련
아이의 꿈 [단행본],연(蓮)
이상한 나라의 로맨스 [단행본],연무
천 겹의 베일 [단행본],애비 그린
나만의 파티셰 [단행본],케이트 호프만
사랑의 방랑자 [단행본],엘리자베스 듀크
사라진 초상화 [단행본],제시카 스틸
그의 아찔한 비서 [단행본],캐롤 모티머
델 카스틸로 가문의 비밀 [단행본],이본 린지
7년 만의 해후 [단행본],캐서린 레이
왕자의 계략 [단행본],애니 웨스트
고슴도치 딜레마 (완전판) [단행본],크로키
퀘스트 [단행본],빈형
"널 오타쿠로 만들어줄 테니까, 날 리얼충으로 만들어줘!(아즈키 엔드) [단행본]","Rin Murakami, Anapon"
금단,"훈자, 문혜민"
바스라기 꽃 [단행본],지오(Jio)
대협곡,요람
강호제일 해결사 [독점],"장담, 강주형"
"널 오타쿠로 만들어줄 테니까, 날 리얼충으로 만들어줘! [단행본]","Rin Murakami, Anapon"
난중연인(亂中戀人),도경
"IN, OUT",아쉬레
레이드 커맨더,산호초
나쁜 남자 늦은 사랑 [단행본],김리원
윈터 스완 [단행본],은지윤
가시새,유라별
후발해 건국기 [단행본],최용섭
에틸렌의 소공자 [단행본],남운
시저스의 제독 [단행본],헤니르
메이지 워 [단행본],벽사
할 수 있을 때 해 둬 [BL] [단행본],키후 카나메
리드 에이투비 [단행본],이종찬
나이트 오브 드래곤 [단행본],수라백
흔들리는 나무가 외롭지 않다 [단행본],하늘별
벗는 여자 [단행본],육해원
천군강림 [단행본],박승현
신비공자 [단행본],김강현
블러드로드 [단행본],선무천우
트리플킹즈 [단행본],선무천우
갑과 을의 관계 [단행본],반지현
경계 [단행본],이서린
애정소환 (愛情召喚) [단행본],김정숙
너에게 닿다 [단행본],최진숙
내게 말을 해봐,강부연
아름다운 프러포즈,이브
적응자 [단행본],네모리노
레테의 강물을 마시다 [단행본],채의정
늑대를 삼킨 여우 [단행본],지혜인
꽃보라 [단행본],보라영
미스 리디아의 열여섯 [단행본],푸은
자물쇠가 잠긴 방 [단행본],기시 유스케
실종 홀리데이 [단행본],오츠이치
술래의 발소리 [단행본],미치오 슈스케
구체의 뱀 [단행본],미치오 슈스케
GOTH [단행본],오츠이치
잘못된 결혼 [단행본],자기만의방
왕화학생기 [단행본],다복솔
불량의원(광풍석권) [단행본],동윤
비처럼 내려온 당신,랑젤비
풀 메탈 패닉! 어나더 [단행본],"Naoto Okuro, Shikidouji"
그녀취향,초희
고장난 네비게이션을 달고 달리는 차,불완전인간
난봉꾼 사장님 개과천선 프로젝트 [단행본],잔흔이
fall in you [단행본],도경
벽력도제 [단행본],정건
현월비도 [단행본],정건
슬레이어! [단행본],백락
"말년병장, 이등병 되다",에바트리체
안개저택 비망록 [단행본],다히미아기
천산마제 [단행본],일륜
연혼벽 [단행본],백연
38년을 기다려 만난 여자 [단행본],지옥에서온아내 설우
썸데이 [단행본],반해
잘! 만났다 [단행본],석림
반하는 시간 0.5초 [단행본],수키
심장으로 기억하다 [단행본],유혹중
음란검사 (무삭제개정판) [단행본],설여정
올라운드 플레이어,강형욱
중급무사,좌백
명사갑부,박승연
동틀녘의 비익조 [단행본],서지향
애견샵과 꽃집 [BL] [단행본],릴리스
풍운사일 [단행본],박선우
십삼월무 [단행본],참마도
무정지로 [단행본],참마도
무사곽우 [단행본],참마도
태양을 삼키다,지지아
귀궁사 [단행본],참마도
샴페인 톡. 톡.,신이경
세상의 주인 [단행본],정은호
혈왕전생 [단행본],정은호
연인의 반격,화니
몬스터 링크 [단행본],철민
자정의 신데렐라,판다고양이
바운더리 [단행본],동은
붉은 신부 [단행본],윌로우
그놈에게 이끌리다 [단행본],주통
진우전기 [단행본],기천우
내 남자 가로채기 [단행본],하늘별
길잃은 연인들 [단행본],호수야
중원 [단행본],최윤용
성인용 야설(19금 개정판) [단행본],두나
생기 흡혈자,까막선생
The Fair Wind(더 페어 윈드) [단행본],류향(오렌지향기)
묘담(猫談)-등대의 소녀들 미국편 [단행본],"윤혜연, 유유진"
"열애, 그 아름다운 [단행본]",지오(Jio)
차가운 손 [단행본],조례진
밤의 제왕 흑마법사 [단행본],카르마이
스트로베리 키스,스윗제이
던전 앤 시티(Dungeon & city) [단행본],채병일
초인의 로맨틱 밀회(19금 개정본) [단행본],봄나
숨결의 꽃,사요우
신비공자,김강현
야한 토끼들의 휴일 (외전증보판) [단행본],단영
마도교육 마스터 [단행본],전정현
사막 [단행본],단영
그림자의 별,베를린
하늘에서 온 그대 [합본] [단행본],달콤고양이
하늘에서 온 그대 [단행본],달콤고양이
어느 기갑장교의 이야기 [단행본],임충규
야수의 순정만화 [단행본],두나
자운영 꽃무리,다은
마성의 카운슬러,"이재익, 이수호"
달을 노래하는 붉은 잎 [단행본],란설담
금단의 영역 [단행본],잔흔이
너도 바람꽃 [단행본],arang
"그날, 한나에게 생긴 일(개정판) [단행본]",김민영
캔디 레인 [단행본],이화
각설탕 [단행본],이서형
에메랄드빛 마법 [단행본],앤 맥앨리스터
왕족의 포로 [단행본],올리비아 게이츠
"사랑, 그 아픔에 대하여 [단행본]",엘다 민저
금욕적인 시선 [단행본],인디아 그레이
위험한 이끌림 [단행본],챈틀 쇼
계획된 청혼 [단행본],캣 쉴드
사랑 길들이기 [단행본],캐시어 린즈
옆집에 사는 공주 [단행본],재키 브라운
에뜨랑제(개정판),요삼
악녀 [단행본],박가희
윈터 레인 winter rain [단행본],배유미
뚱단지도 꽃이다 [단행본],자단(紫檀)
거짓처럼 봄 [단행본],해완하
